,_id,textDisplay,Overview sentiment,Features,,เพิ่มใน Lexicon
1117,64b6c01aa4428eeea753291a,แบตยังเหลือ 45-50% เล่นโซเชี่ยล ช็อปปิ้ง เล่นเกมส์ เล่นทั้งวัน (ไม่ต้องกังวลว่าจะต้องชาร์จในสภาพแวดล้อมที่อากาศร้อน หรือตอนที่เครื่องกำลังร้อน) มันอึดขนาดที่เราเลือกได้ตามสะดวกเลยว่าจะชาร์จตอนไหน (ไม่เคยอินกับมือถือแบตอึดเลย ,,,,
1118,64b6c01aa4428eeea753291a,สุขภาพแบตเตอรี่ใช้มาแล้ว 6 เดือนกว่าๆ อยู่ที่ 100% ยังไม่ลด (ตอนใช้ 12pm ใช้ไปซัก 6 เดือน ,,,,
1119,64b6c01aa4428eeea753291a,สุขภาพแบตเหลือ 90% สะเทือนใจเลยเมื่อเปิดไปเห็น) -จอ 120hz. ,,,,
1120,64b6c01aa4428eeea753291a,แต่พอเอามาใช้จริงก็ว้าวแหละ แต่ก็ไม่ได้ให้ความรู้สึกต่างจาก 60hz. ,,,,
1121,64b6c01aa4428eeea753291a,มากนัก (มันต่างแหละ แต่มันไม่ได้ลื่นขนาด 120hz. ,,,,
1122,64b6c01aa4428eeea753291a,ในมือถือ Android) รวมๆ ก็แฮปปี้กับจอ 120hz. -ขนาด กับน้ำหนัก ,,,,
1123,64b6c01aa4428eeea7532933,ทุกวันนี้ใส่แค่เคสยางบาง ๆ กันรอยเฉยๆ กับเคสของ Apple สลับไปมา / ชอบจอลื่น ๆ ต้องไป 13pm,,,,
1124,64b6c01aa4428eeea753295d,ถ้าเล่นเกมนี้เอาเลยเเม้จะเปิด4G หรือใช้ไวไฟก็ยังไหลอะครับ เเต่ไอ13 ของเพื่อนผมเเม้งไม่ไหลเลยเเบตอย่างอึดขนาดมันเปิด5G เล่นนะครับ ,,,,
1125,64b6c01aa4428eeea7532496,ผมว่าถ้าคนเข้าถึงกล้องจิงๆ จะถ่ายออกมาประมาณนี้นะคับ https://youtu.be/1OjfRwcvT84,,,,
1126,64b6c01aa4428eeea753249f,ส่วนตัวใช้iPhone xกับ ROG phone1 อยุ่เลยคิดหนักที่จะเปลี่ยน12 เพราะแบตโคตรไหลถ้าเอามาเล่นเกม ,,,,
1127,64b6c01aa4428eeea753249f,รุ่นต่อไปน่าจะปรับแก้เรื่องแบตไม่งั้นคงต้องพกพาวเอวแบงค์ เล่น5g คอเกมต้องคิดเยอะหน่อย ใช้ได้ไม่กี่ชม ,,,,
1128,64b6c01aa4428eeea75324cb,เรื่องแบตก็แพ้,,,,
1129,64b6c01aa4428eeea75324e6,ใส่กระเป๋ากางเกงสะดวกมากเวลาลุกนั่ง แต่ก็จอเล็กจริงครับ ,,,,
1130,64b6c01aa4428eeea7532504,ซื้อรถเครื่องได้แบตกะจอกแท้สู้แอนดรอยเครื่องละ3000ยังไม่ได้,,,,
1131,64b6c01aa4428eeea75325d2,จอ14ม่าวง2จิกหน่อยพ่จะซื้อไห้ตอนป.6,,,,
1132,64b6c01aa4428eeea75326c7,แบตอึด,,,,
1133,64b6c01aa4428eeea75325fe,คุ้มอยู่ แต่แบตก็ไม่อึดมากเท่าไร พอๆกับ11 ,,,,
1134,64b6c01aa4428eeea7532601,13miniดีกว่าเยอะเลยครับถ้าไ่ม่ซีเรียสเรื่องจอเล็ก ,,,,
1135,64b6c01aa4428eeea7532789,ถ้าเป็นผมจะไม่เสี่ยงครับ เพราะต้องมาลุ้นว่าหน้าจอจะเขียวตอนไหนก็ไม่รู้ นอกซะจากเครื่องที่ซื้อมายังมีประกันอยู่,,,,
1136,64b6c01aa4428eeea75327a3,เเบตอึดจอใหญ่ ,,,,
1137,64b6c01aa4428eeea75328a8,พี่ลองVSหน่อย จอ60Hz กับ 120Hz ของไอโฟนต่างกันมากใหม ,,,,
1138,64b6c01aa4428eeea75328e6,"ผมจัดมือสอง มาเมื่อต้นปี 12pm/256g/31,xxx เบต้า100% ประกันศูนย์ หมด ตค.65กล้องสุดจิง เพราะเอามาถ่ายรูปด้วยเกมสุดจิง ",,,,
1139,64b6c01aa4428eeea75328e6,ลื่นทุกเกมส์ แต่เวลาถือเล่นหนักจิงแบตอึด  ชาร์จเรวพอได้ยุสันยาน เนต/wifi ,,,,
1140,64b6c01aa4428eeea7532903,ถ้าจะถ่ายภาพกลางคืนให้สวยด้วย ,,,,
1141,64b6c01aa4428eeea753214f,กลัวจอเขียวครับ,,,,
1142,64b6c01aa4428eeea753222a,ตอนนี้แอนดรอยเทคนชอบจอเล็กทิ้งขนาดเครื่องต่ำกว่า 150 ซม.หาได้ใหม่สุดก็ pixel 5ที่ขนาด 144ในขณะที่ไอโฟนมินิทำได้เล็กถึง 131 ,,,,
1143,64b6c01aa4428eeea7532270,x(ใช้มาตั้งแต่เปิดตัว เปลี่ยนแบตมา1รอบ) สุขภาพแบตล่าสุดเหลือ86%เหตุผลหลักๆคืออยากได้เครื่องที่เล็กลง ,,,,
1144,64b6c01aa4428eeea7532270,พกพาสะดวกแต่ยังเร็วแรง ซึ่ง13mini ตอบโจทย์ผมนะเรื่องที่น่ากังวลทีแรกคือแบต ซึ่งพอใช้จริงแล้วในชีวิตประจำวันแบบเดิมๆกับที่ใช้ X พบว่าไม่แตกต่างกับX ที่เหลือสุขภาพแบต86 เลย ,,,,
1145,64b6c01aa4428eeea7532270,คือเหลือแบตให้ใช้จนเย็นของวันสบายๆเหมือนเดิมคิดไม่ผิดที่เลือกเลย ,,,,
1146,64b6c01aa4428eeea7532297,เทียบกล้องกับnote20 ultraให้หน่อยครับ,,,,
1147,64b6c01aa4428eeea7532393,ไม่ชอบ12miniที่แบตน้อยแต่ชอบมากๆที่ขนาดเครื่องเล็กพกพาง่ายคือพอดีผมมันมือสั้นแถมนิ้วป้อมอีกxrในมือคือขนาดใหญ่ไปนิด;-;,,,,
1148,64b6c01aa4428eeea7532438,ถ้าความคุ้มค่าไม่เน้นจอสวยIphone11กินขาดครับ,,,,
1149,64b6c01aa4428eeea7532470,แล้วรู้สึกว่าจอเท่านี้ทำให้สนใจชีวิตปจวนอกจอโทรศัพท์เยอะกว่าด้วยๆๆ,,,,
1150,64b6c01aa4428eeea75324ca,12 mini แบตหมดค่อนข้างไวอยู่,,,,
1151,64b6c01aa4428eeea75324f1,รีโน่4 ตอนกดเข้ากล้องช้ามาก ,,,,
1152,64b6c01aa4428eeea75324f1,บางทีจะรีบถ่ายแมว กดเข้ากล้องไม่ทัน แต่ภาพถ่ายได้โอเคอยู่ ,,,,
1153,64b6c01aa4428eeea7532501,มันก็กั๊กเหมือนsamsung ครับปีนี้ยังกั๊กจออย่างA42 5G hd+,,,,
1154,64b6c01aa4428eeea753252a,แบตไหลไหม,,,,
1155,64b6c01aa4428eeea7532622,สุขภาพแบตฯ อยู่ที่ 86 ,,,,
1156,64b6c01aa4428eeea7532622,ส่วนเครื่องแฟนชาร์จ 15Wวันละ 2 ครั้ง ... สุขภาพแบตฯ อยู่ที่ 89 ... คาดว่าเลยกลางปีไปต้องต่ำกว่า 80 ทั้งคู่ ,,,,
1157,64b6c01aa4428eeea7532647,อยากได้คลิปแนะนำหน่อยครับ สำหรับมือถืองบหนึ่งหมื่นใช้งานได้หลากหลายดูหนังฟังเพลงกล้องค่อนข้างดี ,,,,
1158,64b6c01aa4428eeea7532647,เกมเล่นแค่ rov pubg ไม่ได้อัดหน้าจออะไรเน้นใช้งานทั่วไป / ขอบคุณครับ,,,,
1159,64b6c01aa4428eeea75325e2,เสียอย่างเดียวคือหน้าจอไม่สว่าง,,,,
1160,64b6c01aa4428eeea753265e,สอบถามหน่อยครับ ระหว่าง11 กับ12 แบตอันไหนอึดกว่าสต.ไม่ค่อยเล่นเกมดูแต่หนังฟังเพลง แล้วก็ถ่ายรูปขายของครับ ,,,,
1161,64b6c01aa4428eeea75326ae,แต่พอเห็นกระแสจอเขียวก็ไม่กล้า13promaxซื้อเลย ,,,,
1162,64b6c01aa4428eeea753273f,😅กลายเป็นรุ่นเก่าๆ fps นิ่งกว่าซะงั้น,,,,
1163,64b6c01aa4428eeea7532517,เราใช้11เล่นเกมแบตอึดดี,,,,
1164,64b6c01aa4428eeea7532556,พึ่งขาย11โปรมาเอา12มินิวันนี้เองคับหลักๆเลยคือชอบมือถือจอเล็กมากๆๆๆๆเรื่องอื่นผมรับได้หมดคับ #ชอบมากๆๆๆๆ12มินิรักเลยคับ,,,,
1165,64b6c01aa4428eeea75325ff,แต่แบตลดไวถ้าถ่ายรูปบ่อยหรือเล่นเกมส์,,,,
1166,64b6c01aa4428eeea753265b,ถ้าผมใช้ SE 3 แล้วอยากได้จอใหญ่ขึ้น ,,,,
1167,64b6c01aa4428eeea75328c6,จอสีสวยขึ้น ,,,,
1168,64b6c01aa4428eeea75328c6,ตอนนี้สแกนหน้าผ่านแมสได้ คือสะดวก แบตก็เท่า12Pro จอก็ตัวเดียวกัน ,,,,
1169,64b6c01aa4428eeea75328c6,ส่วนตัวไม่ใช่สายถ่ายPro raw ที่ต้องขยับมาเพื่อเอาเลนส์ที่3เลย  ,,,,
1170,64b6c01aa4428eeea7531c75,ไม่บอก ระยะเวลาการชาร์จเเบตให้หน่อยครับ,,,,
1171,64b6c01aa4428eeea7531c88,ลื่นเวอร์ แบตอึดมาก ,,,,
1172,64b6c01aa4428eeea7531cfe,ตัวpro แน่นอนครับ เลนกล้องใหญ่กว่า🤩,,,,
1173,64b6c01aa4428eeea7531e08,จอ 6.1 ,,,,
1174,64b6c01aa4428eeea7531f36,แค่จอ 120h ก็กินขาดแล้ว ,,,,
