,_id,textDisplay,likeCount,keyword_search,Brand,Overview sentiment,Features,is_sentiment_comment
1602,64b6c01aa4428eeea753215a,ต้องรอแก้ให้ optimize ก่อนส่วนตัวคิดว่า ถ้าไม่นับเรื่องเกม กับ โทนสีตอนนี้ หลายๆอย่าง 14 pro max ก็ยังดีกว่าอยู่หลายอย่าง   13 ,14,iPhone 13 Pro Max,Apple,neg,,TRUE
1603,64b6c01aa4428eeea753215a,ปัญหาจอเขียวถึงจะเคลมได้แต่ก็คนบางคนก็ขี้เกียจเสียเวลาไปเคลมระแวงทุกวัน555,14,iPhone 13 Pro Max,Apple,neg,จอ:neg,TRUE
1604,64b6c01aa4428eeea753215e,ถ้างบจำกัดผมคิดว่า13pmก็คุ้มมากๆๆในเรคราคามือสองถ้าเทียบกับรุ่นอื่นในiphoneด้วยกัน ,0,iPhone 13 Pro Max,Apple,pos,,TRUE
1606,64b6c01aa4428eeea753215e,ผมเลยเลือก14pmให้มันจบๆไปจะได้ไม่คาใจแต่ผมเลือกซื้อมือสองเพราะคิดว่ามือ1มันแพงเกินไปไม่คุ้มกับเงินที่เสียไปกับของที่มันให้มาอย่างที่พี่ๆบอกประหยัดเงินไปหลายพันเกือบหมื่นไปซื้อเคสซื้อฟิล์มดีกว่า ,0,iPhone 13 Pro Max,Apple,,,TRUE
1608,64b6c01aa4428eeea753216a,ถ้าไม่คิดระแวงเรื่องจอก็ 13 โปรแม็ค แต่ถ้าจากใจคนที่ใช้ iPhone อยู่ตอนนี้นะรู้สึกชอบ s23 มากกว่าแต่เรื่องเล่นเกมอันนี้ก็ไม่รู้นะแต่ต้อง รดูดีวิวเต็มดีกว่าครับผม,1,iPhone 13 Pro Max,Apple,neg,,TRUE
1609,64b6c01aa4428eeea7532171,ณ ตอนนี้ IPhone 14 pro/pro max จอก็สุดได้แค่ 80Hz ซึ่งลื่นสู้ 13pro/pro max ไม่ได้ ,6,iPhone 13 Pro Max,Apple,pos,จอ:pos,TRUE
1610,64b6c01aa4428eeea7532171,ด้วยต่อมาเรื่อง Chip ประมวลผลนะครับ Apple a16 คือ Cpu ที่ Optimize ยากที่สุด ,6,iPhone 13 Pro Max,Apple,neg,,TRUE
1612,64b6c01aa4428eeea7532171,ถ้าผมจำไม่ผิด ,6,iPhone 13 Pro Max,Apple,neu,,TRUE
1614,64b6c01aa4428eeea7532186,ใช้งานครบ 1 เดือนพอดีครับ ,0,iPhone 13 mini,Apple,neu,,TRUE
1615,64b6c01aa4428eeea7532186,เครื่องน่ารัก ,0,iPhone 13 mini,Apple,pos,,TRUE
1616,64b6c01aa4428eeea7532186,คุ้มค่า ,0,iPhone 13 mini,Apple,pos,,TRUE
1617,64b6c01aa4428eeea7532186,พกพาง่าย ,0,iPhone 13 mini,Apple,pos,,TRUE
1618,64b6c01aa4428eeea7532186,ส่วนตัวชอบมือถือเครื่องเล็กๆ เพราะสะดวกในการใส่ในกางเกง ,0,iPhone 13 mini,Apple,pos,,TRUE
1619,64b6c01aa4428eeea7532186,ไม่ได้เล่นเกมส์ ส่วนตัวคิดว่ามันเป็นขนาดที่พอดีกับมือที่สุดแล้ว ,0,iPhone 13 mini,Apple,pos,,TRUE
1620,64b6c01aa4428eeea7532186,ใช้งานง่ายมือเดียวสะดวกมาก ,0,iPhone 13 mini,Apple,pos,,TRUE
1621,64b6c01aa4428eeea7532186,กล้องสวยปกติดี ,0,iPhone 13 mini,Apple,pos,กล้อง:pos,TRUE
1623,64b6c01aa4428eeea7532186,รุ่น mini เป็นของหายากแน่นอน,0,iPhone 13 mini,Apple,pos,,TRUE
1624,64b6c01aa4428eeea753218d,คนไม่ชอบจอเล็กก็ต้องบอกว่ามันไม่ดีครับคนชอบจอเล็กแบบผม ,0,iPhone 13 mini,Apple,neu,จอ:pos,TRUE
1625,64b6c01aa4428eeea753218d,ผมว่ามันดีมากๆเลย,0,iPhone 13 mini,Apple,pos,,TRUE
1626,64b6c01aa4428eeea7532195,ดีใหมค่ะ​ 13มินิ,0,iPhone 13 mini,Apple,neu,,TRUE
1628,64b6c01aa4428eeea75321a9,ชอบตัวนี้ครับ ,0,iPhone 13 mini,Apple,pos,,TRUE
1629,64b6c01aa4428eeea75321a9,จอกำลังดี 13 ก็ดีแต่ผมใช้แค่mini ,0,iPhone 13 mini,Apple,pos,จอ:pos,TRUE
1630,64b6c01aa4428eeea75321a9,ก็เพียงพอแล้ว,0,iPhone 13 mini,Apple,neu,,TRUE
1631,64b6c01aa4428eeea75321ad,คือดีงามมากหลังจากใช้มาซักพัก ,2,iPhone 13 mini,Apple,pos,,TRUE
1632,64b6c01aa4428eeea75321ad,หน้าจอที่กำลังพอดี ,2,iPhone 13 mini,Apple,pos,จอ:pos,TRUE
1633,64b6c01aa4428eeea75321ad,น้ำหนักรวมเวลาใส่เคสกับฟิล์มกระจกแล้วพอดีมือเลย ,2,iPhone 13 mini,Apple,pos,,TRUE
1634,64b6c01aa4428eeea75321b0,ผมชอบกน้าจอประมาน5.1,0,iPhone 13 mini,Apple,pos,จอ:pos,TRUE
1635,64b6c01aa4428eeea75321b2,ขอบคุณล่วงหน้าครับ🙏🙏🙏,25,iPhone 13 mini,Apple,,,TRUE
1637,64b6c01aa4428eeea75321bf,ประหยัดกว่าหลายพันเลย ,1,iPhone 13 mini,Apple,pos,,TRUE
1638,64b6c01aa4428eeea75321bf,ปล.เคสหายากมาก ,1,iPhone 13 mini,Apple,neg,,TRUE
1639,64b6c01aa4428eeea75321c0,ต้องตั้งใจจิ้ม😢,0,iPhone 13 mini,Apple,neg,,TRUE
1640,64b6c01aa4428eeea75321c8,ใช้8+ไม่ถนัดจริงๆค่ะ ใหญ่สำหรับมือเล็กๆอย่างเรามาก ,1,iPhone 13 mini,Apple,,,TRUE
1641,64b6c01aa4428eeea75321c8,ปัจจุบันตก ซ่อมฝาหลังเปลี่ยนแบตเปลี่ยนจอ แต่เปลี่ยนจอมาสองรอบแล้วค่ะ ,1,iPhone 13 mini,Apple,neg,"จอ:neu,แบต:neu",TRUE
1642,64b6c01aa4428eeea75321c8,ยังสัมผัสไม่ได้ ,1,iPhone 13 mini,Apple,neg,,TRUE
1643,64b6c01aa4428eeea75321c8,อีร้านแม่งไม่ยอมเช็คเมนบอร์ดให้ค่ะ บอกว่าอยู่ที่จอๆ เปลี่ยนมาสองรอบแล้วค่ะ ,1,iPhone 13 mini,Apple,neg,จอ:neu,TRUE
1644,64b6c01aa4428eeea75321c8,จอแท้ของดิชั้นก็ยังไม่เสีย แต่มันถอดมา เxี้ย!,1,iPhone 13 mini,Apple,neg,จอ:neu,TRUE
1646,64b6c01aa4428eeea75321d0,ตอนนี้หนูกังวลมากเลย🥺🥺,0,iPhone 13 mini,Apple,neg,,TRUE
1650,64b6c01aa4428eeea75321f6,กล้องดีจัด​,0,iPhone 13 mini,Apple,pos,กล้อง:pos,TRUE
1651,64b6c01aa4428eeea75321f8,ราคาขนาดนี้หน้าจอน่าจะ 90หรือ120เเล้วนะ กั๊กชิปหาย,0,iPhone 13 mini,Apple,neg,จอ:neg,TRUE
1652,64b6c01aa4428eeea75321f9,ไตเติ้ล มันส์ ดีมินิ แบต น้อย เห็นด้วยเอา 13 ดีกว่าครับ,1,iPhone 13 mini,Apple,neg,แบต:neg,TRUE
1654,64b6c01aa4428eeea75321fe,จอมีบากบะเร่อไม่พัฒนาเลย ,0,iPhone 13 mini,Apple,neg,จอ:neg,TRUE
1655,64b6c01aa4428eeea75321fe,รำคาญตา,0,iPhone 13 mini,Apple,neg,,TRUE
1657,64b6c01aa4428eeea753220a,ตอนแรกก็จะซื้อแต่เรื่องแบตนะสิมันไม่สมควรที่จะอยู่กับชั้น ,2,iPhone 13 mini,Apple,neg,แบต:neg,TRUE
1658,64b6c01aa4428eeea753220b,เครื่องพกง่ายพกพาสะดวกจริง ,5,iPhone 13 mini,Apple,pos,,TRUE
1659,64b6c01aa4428eeea753220b,เรื่องประสิทธิภาพคงไม่ห่วง ,5,iPhone 13 mini,Apple,pos,,TRUE
1660,64b6c01aa4428eeea753220b,ห่วงเรื่องเดียวคือแบต หมดไวจริง ,5,iPhone 13 mini,Apple,neg,แบต:neg,TRUE
1661,64b6c01aa4428eeea753220b,เล่นหนักนิดนึง ,5,iPhone 13 mini,Apple,neu,,TRUE
1662,64b6c01aa4428eeea753220b,ครึ่งวันต้องชาร์ตแล้ว เลยจะกลายเป็นห่วงว่าแบตจะหมดระหว่างไปไหนมาไหนแล้วไม่ได้เอาที่ชาร์ตไป,5,iPhone 13 mini,Apple,neg,แบต:neg,TRUE
1663,64b6c01aa4428eeea7532212,สุดยอดแล้ว ,0,iPhone 13 mini,Apple,pos,,TRUE
1664,64b6c01aa4428eeea7532212,แบตอึดกว่า 12 อีก ,0,iPhone 13 mini,Apple,pos,แบต:pos,TRUE
1665,64b6c01aa4428eeea7532212,ไม่หนัก ,0,iPhone 13 mini,Apple,pos,,TRUE
1666,64b6c01aa4428eeea7532212,พกง่าย ,0,iPhone 13 mini,Apple,pos,,TRUE
1667,64b6c01aa4428eeea7532212,แค่เคสหายากจริงๆ ,0,iPhone 13 mini,Apple,,,TRUE
1668,64b6c01aa4428eeea7532212,มันใหญ่คุ้มกว่า,0,iPhone 13 mini,Apple,,,TRUE
1669,64b6c01aa4428eeea7532220,สำหรับคนที่กังวลว่าเล็กไป ,37,iPhone 13 mini,Apple,,,TRUE
1670,64b6c01aa4428eeea7532220,พอดีมือ ,37,iPhone 13 mini,Apple,pos,,TRUE
1673,64b6c01aa4428eeea7532221,ไม่มีแถบดำด้านบนคงขายดีกว่านี้แน่นอน ,0,iPhone 13 mini,Apple,neg,,TRUE
1674,64b6c01aa4428eeea7532229,อ่อ อีกจุดที่สาวก IOS ชอบคือการอัพเดทเวอร์ชั่นไอโฟน 6s สตาร์ IOS9ตอนนี้ใช้ IOS15ได้เหมือนไอโฟน 13 เลยหากตั้งเป้าหมายใช้ 5 ปีกับไอโฟน 13 มินิมันอยู่ได้แน่นอนอย่างมากก็เปลี่ยนแบตใช้ต่อ,1,iPhone 13 mini,Apple,pos,,TRUE
1675,64b6c01aa4428eeea753222a,ตอนนี้แอนดรอยเทคนชอบจอเล็กทิ้งขนาดเครื่องต่ำกว่า 150 ซม.หาได้ใหม่สุดก็ pixel 5ที่ขนาด 144ในขณะที่ไอโฟนมินิทำได้เล็กถึง 131 ,0,iPhone 13 mini,Apple,,,TRUE
1676,64b6c01aa4428eeea753222a,สิ่งที่คุณบอกกากมันจริงหมดเลยแต่เขาใช้เพราะมันเล็กหาชื่อแอนดรอยไซส์ไม่ถึง 140รีเฟรชเรท 90+ใหม่กว่า pixel 5ให้ผมสักรุ่นสิครับ,0,iPhone 13 mini,Apple,neg,,TRUE
1677,64b6c01aa4428eeea753222b,จออย่างกาก ,3,iPhone 13 mini,Apple,neg,จอ:neg,TRUE
1678,64b6c01aa4428eeea753222b,ราคาเป็นหมื่นยังกั๊ก 60 hz ยี่ห้ออื่นราคาเป็นหมื่นเขาไป 90 120 hz กันแล้ว ฟาสชาร์จก็กาก ,3,iPhone 13 mini,Apple,neg,"จอ:neg,แบต:neg",TRUE
1679,64b6c01aa4428eeea753222b,อ้างรักโลก ,3,iPhone 13 mini,Apple,neg,,TRUE
1680,64b6c01aa4428eeea753222b,รู้ว่าระบบดี แต่กั๊กเกินไป ,3,iPhone 13 mini,Apple,neg,,TRUE
1682,64b6c01aa4428eeea753222b,นอกจากระบบดี ความแรง เอาง่ายเหมาะกับพวกโชว์รวยซื้อมาต้องถ่ายโชว์กล่องลงสตอรี่ ,3,iPhone 13 mini,Apple,,,TRUE
1684,64b6c01aa4428eeea753222f,เล่นเพียงนิ้วเดียวถั่วจอคนข้างๆแอบมองไม่ได้555 ,0,iPhone 13 mini,Apple,,,TRUE
1685,64b6c01aa4428eeea753223b,สองจิตสองใจระหว่าง12 กับ13mini แต่เลือก13mini แรกๆจับไม่ถนัดเลย แต่กล้องคือดีมากเสียใจตอนซื้อไม่มีชมพู😭,2,iPhone 13 mini,Apple,pos,กล้อง:pos,TRUE
1686,64b6c01aa4428eeea7532241,ส่วนตัวเป็นคนที่ชอบมือถือจอเล็กมา เพราะพกพาสะดวก ,12,iPhone 13 mini,Apple,pos,จอ:pos,TRUE
1688,64b6c01aa4428eeea7532241,ห่วงแค่เรื่องแบตอย่างเดียว ,12,iPhone 13 mini,Apple,neg,แบต:neg,TRUE
1689,64b6c01aa4428eeea7532254,ใช้มือเดียวไม่ถนัด ,168,iPhone 13 mini,Apple,neg,,TRUE
1690,64b6c01aa4428eeea7532254,ลากจอบนสุดถึงล่างสุดในมือเดียวไม่ได้ ,168,iPhone 13 mini,Apple,neu,,TRUE
1691,64b6c01aa4428eeea7532254,พอมาใช้ Iphone 13mini จริงๆ ตอบโจทย์มากครับ ,168,iPhone 13 mini,Apple,pos,,TRUE
1692,64b6c01aa4428eeea7532254,ใช้มือเดียวถนัดมาก ,168,iPhone 13 mini,Apple,pos,,TRUE
1693,64b6c01aa4428eeea7532254,"ไม่ค่อยเป็นปัญหาเลย (อาจจะแค่เล่น face,line) แล้วกล้องคุณภาพเทพ ",168,iPhone 13 mini,Apple,pos,กล้อง:pos,TRUE
1694,64b6c01aa4428eeea7532254,สเป็คเล่นเกมส์เร็ว ,168,iPhone 13 mini,Apple,pos,,TRUE
1695,64b6c01aa4428eeea7532259,คงดีกว่ามากๆ  ,3,iPhone 13 mini,Apple,pos,,TRUE
1696,64b6c01aa4428eeea7532259,เราคิดว่าน่าจะไม่มีปัญหาเรื่องขนาด ถนัดมือเหมือนเดิม ,3,iPhone 13 mini,Apple,pos,,TRUE
1697,64b6c01aa4428eeea7532270,พกพาสะดวกแต่ยังเร็วแรง ซึ่ง13mini ตอบโจทย์ผมนะเรื่องที่น่ากังวลทีแรกคือแบต ซึ่งพอใช้จริงแล้วในชีวิตประจำวันแบบเดิมๆกับที่ใช้ X พบว่าไม่แตกต่างกับX ที่เหลือสุขภาพแบต86 เลย ,16,iPhone 13 mini,Apple,pos,แบต:neu,TRUE
1698,64b6c01aa4428eeea7532270,คือเหลือแบตให้ใช้จนเย็นของวันสบายๆเหมือนเดิมคิดไม่ผิดที่เลือกเลย ,16,iPhone 13 mini,Apple,pos,แบต:pos,TRUE
1699,64b6c01aa4428eeea7532270,ประหยัดเงินกว่าเดิม ,16,iPhone 13 mini,Apple,pos,,TRUE
1700,64b6c01aa4428eeea7532270,เบาสบายเดินตัวปลิวๆได้เลย แต่อุปกรณ์เสริมจะหายากกว่าเค้าสักหน่อยครับ,16,iPhone 13 mini,Apple,,,TRUE
1701,64b6c01aa4428eeea753227a,ใช้ 12 มินิ ก็โอเคแต่ถ้าเล่นก็แบต 5 ชั่วโมงหมด ,6,iPhone 13 mini,Apple,,,TRUE
1702,64b6c01aa4428eeea7532289,อย่าหาใช้กากในกากที่สุดเท่าที่จะมีจริงๆ ,0,iPhone 13 mini,Apple,neg,,TRUE
1703,64b6c01aa4428eeea7532289,เอาไว้เล่นขำๆทำคอนเท้นล้วนๆเลย ,0,iPhone 13 mini,Apple,,,TRUE
1705,64b6c01aa4428eeea753228a,ใช้มาตั้งแต่ 12 mini ชอบมากจนตอนนี้จับจอใหญ่ไม่ชิน ,14,iPhone 13 mini,Apple,pos,,TRUE
